ano,rodada,circuito,pais,piloto,equipe,posicao,pontos,grid,voltas,status
1992,8,Circuit de Nevers Magny-Cours,France,Modena,Jordan,18,0,20,25,Engine
1992,8,Circuit de Nevers Magny-Cours,France,Suzuki,Footwork,19,0,15,20,Spun off
1992,8,Circuit de Nevers Magny-Cours,France,Schumacher,Benetton,20,0,5,17,Accident
1992,8,Circuit de Nevers Magny-Cours,France,Berger,McLaren,21,0,4,10,Engine
1992,8,Circuit de Nevers Magny-Cours,France,Tarquini,Fondmetal,22,0,23,6,Throttle
1992,8,Circuit de Nevers Magny-Cours,France,Senna,McLaren,23,0,3,0,Accident
1992,8,Circuit de Nevers Magny-Cours,France,Gachot,Larrousse,24,0,13,0,Accident
1992,8,Circuit de Nevers Magny-Cours,France,Gugelmin,Jordan,25,0,24,0,Accident
1992,8,Circuit de Nevers Magny-Cours,France,Chiesa,Fondmetal,26,0,26,0,Accident
1992,9,Silverstone Circuit,UK,Mansell,Williams,1,10,1,59,Finished
1992,9,Silverstone Circuit,UK,Patrese,Williams,2,6,2,59,Finished
1992,9,Silverstone Circuit,UK,Brundle,Benetton,3,4,6,59,Finished
1992,9,Silverstone Circuit,UK,Schumacher,Benetton,4,3,4,59,Finished
1992,9,Silverstone Circuit,UK,Berger,McLaren,5,2,5,59,Finished
1992,9,Silverstone Circuit,UK,Häkkinen,Team Lotus,6,1,9,59,Finished
1992,9,Silverstone Circuit,UK,Alboreto,Footwork,7,0,12,58,+1 Lap
1992,9,Silverstone Circuit,UK,Comas,Ligier,8,0,10,58,+1 Lap
1992,9,Silverstone Circuit,UK,Capelli,Ferrari,9,0,14,58,+1 Lap
1992,9,Silverstone Circuit,UK,Boutsen,Ligier,10,0,13,57,+2 Laps
1992,9,Silverstone Circuit,UK,Grouillard,Tyrrell,11,0,20,57,+2 Laps
1992,9,Silverstone Circuit,UK,Suzuki,Footwork,12,0,17,57,+2 Laps
1992,9,Silverstone Circuit,UK,Järvilehto,Dallara,13,0,19,57,+2 Laps
1992,9,Silverstone Circuit,UK,Tarquini,Fondmetal,14,0,15,57,+2 Laps
1992,9,Silverstone Circuit,UK,Martini,Dallara,15,0,22,56,+3 Laps
1992,9,Silverstone Circuit,UK,Hill,Brabham,16,0,26,55,+4 Laps
1992,9,Silverstone Circuit,UK,Morbidelli,Minardi,17,0,25,53,Engine
1992,9,Silverstone Circuit,UK,Senna,McLaren,18,0,3,52,Transmission
1992,9,Silverstone Circuit,UK,de Cesaris,Tyrrell,19,0,18,46,Spun off
1992,9,Silverstone Circuit,UK,Alesi,Ferrari,20,0,8,43,Mechanical
1992,9,Silverstone Circuit,UK,Modena,Jordan,21,0,23,43,Engine
1992,9,Silverstone Circuit,UK,Gugelmin,Jordan,22,0,24,37,Engine
1992,9,Silverstone Circuit,UK,Gachot,Larrousse,23,0,11,32,Wheel
1992,9,Silverstone Circuit,UK,Herbert,Team Lotus,24,0,7,31,Transmission
1992,9,Silverstone Circuit,UK,Wendlinger,March,25,0,21,27,Gearbox
1992,9,Silverstone Circuit,UK,Katayama,Larrousse,26,0,16,27,Transmission
1992,9,Silverstone Circuit,UK,van de Poele,Brabham,30,0,0,0,Withdrew
1992,10,Hockenheimring,Germany,Mansell,Williams,1,10,1,45,Finished
1992,10,Hockenheimring,Germany,Senna,McLaren,2,6,3,45,Finished
1992,10,Hockenheimring,Germany,Schumacher,Benetton,3,4,6,45,Finished
1992,10,Hockenheimring,Germany,Brundle,Benetton,4,3,9,45,Finished
1992,10,Hockenheimring,Germany,Alesi,Ferrari,5,2,5,45,Finished
1992,10,Hockenheimring,Germany,Comas,Ligier,6,1,7,45,Finished
1992,10,Hockenheimring,Germany,Boutsen,Ligier,7,0,8,45,Finished
1992,10,Hockenheimring,Germany,Patrese,Williams,8,0,2,44,Spun off
1992,10,Hockenheimring,Germany,Alboreto,Footwork,9,0,17,44,+1 Lap
1992,10,Hockenheimring,Germany,Järvilehto,Dallara,10,0,21,44,+1 Lap
1992,10,Hockenheimring,Germany,Martini,Dallara,11,0,18,44,+1 Lap
1992,10,Hockenheimring,Germany,Morbidelli,Minardi,12,0,26,44,+1 Lap
1992,10,Hockenheimring,Germany,Belmondo,March,13,0,22,44,+1 Lap
1992,10,Hockenheimring,Germany,Gachot,Larrousse,14,0,25,44,+1 Lap
1992,10,Hockenheimring,Germany,Gugelmin,Jordan,15,0,23,43,+2 Laps
1992,10,Hockenheimring,Germany,Wendlinger,March,16,0,10,42,+3 Laps
1992,10,Hockenheimring,Germany,Tarquini,Fondmetal,17,0,19,33,Engine
1992,10,Hockenheimring,Germany,de Cesaris,Tyrrell,18,0,20,25,Engine
1992,10,Hockenheimring,Germany,Herbert,Team Lotus,19,0,11,23,Engine
1992,10,Hockenheimring,Germany,Capelli,Ferrari,20,0,12,21,Engine
1992,10,Hockenheimring,Germany,Häkkinen,Team Lotus,21,0,13,21,Engine
1992,10,Hockenheimring,Germany,Berger,McLaren,22,0,4,16,Electrical
1992,10,Hockenheimring,Germany,Grouillard,Tyrrell,23,0,14,8,Engine
1992,10,Hockenheimring,Germany,Katayama,Larrousse,24,0,16,8,Spun off
1992,10,Hockenheimring,Germany,Suzuki,Footwork,25,0,15,1,Spun off
1992,10,Hockenheimring,Germany,Zanardi,Minardi,26,0,24,1,Gearbox
1992,10,Hockenheimring,Germany,McCarthy,Andrea Moda,32,0,0,0,Excluded
1992,11,Hungaroring,Hungary,Senna,McLaren,1,10,3,77,Finished
1992,11,Hungaroring,Hungary,Mansell,Williams,2,6,2,77,Finished
1992,11,Hungaroring,Hungary,Berger,McLaren,3,4,5,77,Finished
1992,11,Hungaroring,Hungary,Häkkinen,Team Lotus,4,3,16,77,Finished
1992,11,Hungaroring,Hungary,Brundle,Benetton,5,2,6,77,Finished
1992,11,Hungaroring,Hungary,Capelli,Ferrari,6,1,10,76,+1 Lap
1992,11,Hungaroring,Hungary,Alboreto,Footwork,7,0,7,75,+2 Laps
1992,11,Hungaroring,Hungary,de Cesaris,Tyrrell,8,0,19,75,+2 Laps
1992,11,Hungaroring,Hungary,Belmondo,March,9,0,17,74,+3 Laps
1992,11,Hungaroring,Hungary,Gugelmin,Jordan,10,0,21,73,+4 Laps
1992,11,Hungaroring,Hungary,Hill,Brabham,11,0,25,73,+4 Laps
1992,11,Hungaroring,Hungary,Schumacher,Benetton,12,0,4,63,Broken wing
1992,11,Hungaroring,Hungary,Patrese,Williams,13,0,1,55,Engine
1992,11,Hungaroring,Hungary,Martini,Dallara,14,0,26,40,Gearbox
1992,11,Hungaroring,Hungary,Katayama,Larrousse,15,0,20,35,Engine
1992,11,Hungaroring,Hungary,Alesi,Ferrari,16,0,9,14,Spun off
1992,11,Hungaroring,Hungary,Gachot,Larrousse,17,0,15,13,Collision
1992,11,Hungaroring,Hungary,Suzuki,Footwork,18,0,14,13,Collision
1992,11,Hungaroring,Hungary,Grouillard,Tyrrell,19,0,22,13,Collision
1992,11,Hungaroring,Hungary,Wendlinger,March,20,0,23,13,Collision
1992,11,Hungaroring,Hungary,Modena,Jordan,21,0,24,13,Collision
1992,11,Hungaroring,Hungary,van de Poele,Fondmetal,22,0,18,2,Spun off
1992,11,Hungaroring,Hungary,Boutsen,Ligier,23,0,8,0,Collision
1992,11,Hungaroring,Hungary,Comas,Ligier,24,0,11,0,Collision
1992,11,Hungaroring,Hungary,Tarquini,Fondmetal,25,0,12,0,Collision
1992,11,Hungaroring,Hungary,Herbert,Team Lotus,26,0,13,0,Collision
1992,12,Circuit de Spa-Francorchamps,Belgium,Schumacher,Benetton,1,10,3,44,Finished
1992,12,Circuit de Spa-Francorchamps,Belgium,Mansell,Williams,2,6,1,44,Finished
1992,12,Circuit de Spa-Francorchamps,Belgium,Patrese,Williams,3,4,4,44,Finished
1992,12,Circuit de Spa-Francorchamps,Belgium,Brundle,Benetton,4,3,9,44,Finished
1992,12,Circuit de Spa-Francorchamps,Belgium,Senna,McLaren,5,2,2,44,Finished
1992,12,Circuit de Spa-Francorchamps,Belgium,Häkkinen,Team Lotus,6,1,8,44,Finished
1992,12,Circuit de Spa-Francorchamps,Belgium,Järvilehto,Dallara,7,0,16,44,Finished
1992,12,Circuit de Spa-Francorchamps,Belgium,de Cesaris,Tyrrell,8,0,13,43,+1 Lap
1992,12,Circuit de Spa-Francorchamps,Belgium,Suzuki,Footwork,9,0,25,43,+1 Lap
1992,12,Circuit de Spa-Francorchamps,Belgium,van de Poele,Fondmetal,10,0,15,43,+1 Lap
1992,12,Circuit de Spa-Francorchamps,Belgium,Wendlinger,March,11,0,18,43,+1 Lap
1992,12,Circuit de Spa-Francorchamps,Belgium,Naspetti,March,12,0,21,43,+1 Lap
1992,12,Circuit de Spa-Francorchamps,Belgium,Herbert,Team Lotus,13,0,10,43,Engine
1992,12,Circuit de Spa-Francorchamps,Belgium,Gugelmin,Jordan,14,0,24,42,+2 Laps
1992,12,Circuit de Spa-Francorchamps,Belgium,Modena,Jordan,15,0,17,42,+2 Laps
1992,12,Circuit de Spa-Francorchamps,Belgium,Morbidelli,Minardi,16,0,23,42,+2 Laps
1992,12,Circuit de Spa-Francorchamps,Belgium,Katayama,Larrousse,17,0,26,42,+2 Laps
1992,12,Circuit de Spa-Francorchamps,Belgium,Gachot,Larrousse,18,0,20,40,Spun off
1992,12,Circuit de Spa-Francorchamps,Belgium,Boutsen,Ligier,19,0,7,27,Spun off
1992,12,Circuit de Spa-Francorchamps,Belgium,Capelli,Ferrari,20,0,12,25,Engine
1992,12,Circuit de Spa-Francorchamps,Belgium,Tarquini,Fondmetal,21,0,11,25,Engine
1992,12,Circuit de Spa-Francorchamps,Belgium,Alboreto,Footwork,22,0,14,20,Gearbox
1992,12,Circuit de Spa-Francorchamps,Belgium,Alesi,Ferrari,23,0,5,7,Puncture
1992,12,Circuit de Spa-Francorchamps,Belgium,Grouillard,Tyrrell,24,0,22,1,Accident
1992,12,Circuit de Spa-Francorchamps,Belgium,Berger,McLaren,25,0,6,0,Transmission
1992,12,Circuit de Spa-Francorchamps,Belgium,Martini,Dallara,26,0,19,0,Spun off
1992,12,Circuit de Spa-Francorchamps,Belgium,Comas,Ligier,30,0,0,0,Withdrew
1992,13,Autodromo Nazionale di Monza,Italy,Senna,McLaren,1,10,2,53,Finished
1992,13,Autodromo Nazionale di Monza,Italy,Brundle,Benetton,2,6,9,53,Finished
1992,13,Autodromo Nazionale di Monza,Italy,Schumacher,Benetton,3,4,6,53,Finished
1992,13,Autodromo Nazionale di Monza,Italy,Berger,McLaren,4,3,5,53,Finished
1992,13,Autodromo Nazionale di Monza,Italy,Patrese,Williams,5,2,4,53,Finished
1992,13,Autodromo Nazionale di Monza,Italy,de Cesaris,Tyrrell,6,1,21,52,+1 Lap
1992,13,Autodromo Nazionale di Monza,Italy,Alboreto,Footwork,7,0,16,52,+1 Lap
1992,13,Autodromo Nazionale di Monza,Italy,Martini,Dallara,8,0,22,52,+1 Lap
1992,13,Autodromo Nazionale di Monza,Italy,Katayama,Larrousse,9,0,23,50,Transmission
1992,13,Autodromo Nazionale di Monza,Italy,Wendlinger,March,10,0,17,50,+3 Laps
1992,13,Autodromo Nazionale di Monza,Italy,Järvilehto,Dallara,11,0,14,47,Engine
1992,13,Autodromo Nazionale di Monza,Italy,Gugelmin,Jordan,12,0,26,46,Transmission
1992,13,Autodromo Nazionale di Monza,Italy,Mansell,Williams,13,0,1,41,Electrical
1992,13,Autodromo Nazionale di Monza,Italy,Boutsen,Ligier,14,0,8,41,Throttle
1992,13,Autodromo Nazionale di Monza,Italy,Comas,Ligier,15,0,15,35,Spun off
1992,13,Autodromo Nazionale di Monza,Italy,Tarquini,Fondmetal,16,0,20,30,Gearbox
1992,13,Autodromo Nazionale di Monza,Italy,Grouillard,Tyrrell,17,0,18,26,Engine
1992,13,Autodromo Nazionale di Monza,Italy,Herbert,Team Lotus,18,0,13,18,Engine
1992,13,Autodromo Nazionale di Monza,Italy,Naspetti,March,19,0,24,17,Engine
1992,13,Autodromo Nazionale di Monza,Italy,Alesi,Ferrari,20,0,3,12,Fuel system
1992,13,Autodromo Nazionale di Monza,Italy,Capelli,Ferrari,21,0,7,12,Electrical
1992,13,Autodromo Nazionale di Monza,Italy,Morbidelli,Minardi,22,0,12,12,Engine
1992,13,Autodromo Nazionale di Monza,Italy,Gachot,Larrousse,23,0,10,11,Engine
1992,13,Autodromo Nazionale di Monza,Italy,Häkkinen,Team Lotus,24,0,11,5,Engine
1992,13,Autodromo Nazionale di Monza,Italy,Suzuki,Footwork,25,0,19,2,Suspension
1992,13,Autodromo Nazionale di Monza,Italy,van de Poele,Fondmetal,26,0,25,0,Clutch
1992,14,Autódromo do Estoril,Portugal,Mansell,Williams,1,10,1,71,Finished
1992,14,Autódromo do Estoril,Portugal,Berger,McLaren,2,6,4,71,Finished
1992,14,Autódromo do Estoril,Portugal,Senna,McLaren,3,4,3,70,+1 Lap
1992,14,Autódromo do Estoril,Portugal,Brundle,Benetton,4,3,6,70,+1 Lap
1992,14,Autódromo do Estoril,Portugal,Häkkinen,Team Lotus,5,2,7,70,+1 Lap
1992,14,Autódromo do Estoril,Portugal,Alboreto,Footwork,6,1,8,70,+1 Lap
1992,14,Autódromo do Estoril,Portugal,Schumacher,Benetton,7,0,5,69,+2 Laps
1992,14,Autódromo do Estoril,Portugal,Boutsen,Ligier,8,0,11,69,+2 Laps
1992,14,Autódromo do Estoril,Portugal,de Cesaris,Tyrrell,9,0,12,69,+2 Laps
1992,14,Autódromo do Estoril,Portugal,Suzuki,Footwork,10,0,17,68,+3 Laps
1992,14,Autódromo do Estoril,Portugal,Naspetti,March,11,0,23,68,+3 Laps
1992,14,Autódromo do Estoril,Portugal,Fittipaldi,Minardi,12,0,26,68,+3 Laps
1992,14,Autódromo do Estoril,Portugal,Modena,Jordan,13,0,24,68,+3 Laps
1992,14,Autódromo do Estoril,Portugal,Morbidelli,Minardi,14,0,18,68,+3 Laps
1992,14,Autódromo do Estoril,Portugal,Järvilehto,Dallara,15,0,19,51,Physical
1992,14,Autódromo do Estoril,Portugal,Wendlinger,March,16,0,22,48,Gearbox
1992,14,Autódromo do Estoril,Portugal,Comas,Ligier,17,0,14,47,Engine
1992,14,Autódromo do Estoril,Portugal,Katayama,Larrousse,18,0,25,46,Spun off
1992,14,Autódromo do Estoril,Portugal,Patrese,Williams,19,0,2,43,Collision
1992,14,Autódromo do Estoril,Portugal,Martini,Dallara,20,0,21,43,Puncture
1992,14,Autódromo do Estoril,Portugal,Capelli,Ferrari,21,0,16,34,Engine
1992,14,Autódromo do Estoril,Portugal,Grouillard,Tyrrell,22,0,15,27,Gearbox
1992,14,Autódromo do Estoril,Portugal,Gachot,Larrousse,23,0,13,25,Engine
1992,14,Autódromo do Estoril,Portugal,Gugelmin,Jordan,24,0,20,19,Electrical
1992,14,Autódromo do Estoril,Portugal,Alesi,Ferrari,25,0,10,12,Spun off
1992,14,Autódromo do Estoril,Portugal,Herbert,Team Lotus,26,0,9,2,Accident
1992,15,Suzuka Circuit,Japan,Patrese,Williams,1,10,2,53,Finished
1992,15,Suzuka Circuit,Japan,Berger,McLaren,2,6,4,53,Finished
1992,15,Suzuka Circuit,Japan,Brundle,Benetton,3,4,13,53,Finished
1992,15,Suzuka Circuit,Japan,de Cesaris,Tyrrell,4,3,9,52,+1 Lap
1992,15,Suzuka Circuit,Japan,Alesi,Ferrari,5,2,15,52,+1 Lap
1992,15,Suzuka Circuit,Japan,Fittipaldi,Minardi,6,1,12,52,+1 Lap
1992,15,Suzuka Circuit,Japan,Modena,Jordan,7,0,17,52,+1 Lap
1992,15,Suzuka Circuit,Japan,Suzuki,Footwork,8,0,16,52,+1 Lap
1992,15,Suzuka Circuit,Japan,Järvilehto,Dallara,9,0,22,52,+1 Lap
1992,15,Suzuka Circuit,Japan,Martini,Dallara,10,0,19,52,+1 Lap
1992,15,Suzuka Circuit,Japan,Katayama,Larrousse,11,0,20,52,+1 Lap
1992,15,Suzuka Circuit,Japan,Larini,Ferrari,12,0,11,52,+1 Lap
1992,15,Suzuka Circuit,Japan,Naspetti,March,13,0,26,51,+2 Laps
1992,15,Suzuka Circuit,Japan,Morbidelli,Minardi,14,0,14,51,+2 Laps
1992,15,Suzuka Circuit,Japan,Alboreto,Footwork,15,0,24,51,+2 Laps
1992,15,Suzuka Circuit,Japan,Mansell,Williams,16,0,1,44,Engine
1992,15,Suzuka Circuit,Japan,Häkkinen,Team Lotus,17,0,7,44,Engine
1992,15,Suzuka Circuit,Japan,Gachot,Larrousse,18,0,18,39,Collision
1992,15,Suzuka Circuit,Japan,Comas,Ligier,19,0,8,36,Engine
1992,15,Suzuka Circuit,Japan,Lammers,March,20,0,23,27,Clutch
1992,15,Suzuka Circuit,Japan,Gugelmin,Jordan,21,0,25,22,Spun off
1992,15,Suzuka Circuit,Japan,Herbert,Team Lotus,22,0,6,15,Gearbox
1992,15,Suzuka Circuit,Japan,Schumacher,Benetton,23,0,5,13,Gearbox
1992,15,Suzuka Circuit,Japan,Grouillard,Tyrrell,24,0,21,6,Spun off
1992,15,Suzuka Circuit,Japan,Boutsen,Ligier,25,0,10,3,Gearbox
1992,15,Suzuka Circuit,Japan,Senna,McLaren,26,0,3,2,Engine
1992,16,Adelaide Street Circuit,Australia,Berger,McLaren,1,10,4,81,Finished
1992,16,Adelaide Street Circuit,Australia,Schumacher,Benetton,2,6,5,81,Finished
1992,16,Adelaide Street Circuit,Australia,Brundle,Benetton,3,4,8,81,Finished
1992,16,Adelaide Street Circuit,Australia,Alesi,Ferrari,4,3,6,80,+1 Lap
1992,16,Adelaide Street Circuit,Australia,Boutsen,Ligier,5,2,22,80,+1 Lap
1992,16,Adelaide Street Circuit,Australia,Modena,Jordan,6,1,15,80,+1 Lap
1992,16,Adelaide Street Circuit,Australia,Häkkinen,Team Lotus,7,0,10,80,+1 Lap
1992,16,Adelaide Street Circuit,Australia,Suzuki,Footwork,8,0,18,79,+2 Laps
1992,16,Adelaide Street Circuit,Australia,Fittipaldi,Minardi,9,0,17,79,+2 Laps
1992,16,Adelaide Street Circuit,Australia,Morbidelli,Minardi,10,0,16,79,+2 Laps
1992,16,Adelaide Street Circuit,Australia,Larini,Ferrari,11,0,19,79,+2 Laps
1992,16,Adelaide Street Circuit,Australia,Lammers,March,12,0,25,78,+3 Laps
1992,16,Adelaide Street Circuit,Australia,Herbert,Team Lotus,13,0,12,77,+4 Laps
1992,16,Adelaide Street Circuit,Australia,Järvilehto,Dallara,14,0,24,70,Gearbox
1992,16,Adelaide Street Circuit,Australia,Naspetti,March,15,0,23,55,Gearbox
1992,16,Adelaide Street Circuit,Australia,Gachot,Larrousse,16,0,21,51,Fuel system
1992,16,Adelaide Street Circuit,Australia,Patrese,Williams,17,0,3,50,Engine
1992,16,Adelaide Street Circuit,Australia,Katayama,Larrousse,18,0,26,35,Differential
1992,16,Adelaide Street Circuit,Australia,de Cesaris,Tyrrell,19,0,7,29,Engine
1992,16,Adelaide Street Circuit,Australia,Mansell,Williams,20,0,1,18,Collision
1992,16,Adelaide Street Circuit,Australia,Senna,McLaren,21,0,2,18,Collision
1992,16,Adelaide Street Circuit,Australia,Gugelmin,Jordan,22,0,20,7,Spun off
1992,16,Adelaide Street Circuit,Australia,Comas,Ligier,23,0,9,4,Engine
1992,16,Adelaide Street Circuit,Australia,Alboreto,Footwork,24,0,11,0,Engine
1992,16,Adelaide Street Circuit,Australia,Martini,Dallara,25,0,14,0,Accident
1992,16,Adelaide Street Circuit,Australia,Grouillard,Tyrrell,26,0,13,0,Accident
1993,1,Kyalami,South Africa,Prost,Williams,1,10,1,72,Finished
1993,1,Kyalami,South Africa,Senna,McLaren,2,6,2,72,Finished
1993,1,Kyalami,South Africa,Blundell,Ligier,3,4,8,71,+1 Lap
1993,1,Kyalami,South Africa,Fittipaldi,Minardi,4,3,13,71,+1 Lap
1993,1,Kyalami,South Africa,Järvilehto,Sauber,5,2,6,70,+2 Laps
1993,1,Kyalami,South Africa,Berger,Ferrari,6,1,15,69,Engine
1993,1,Kyalami,South Africa,Warwick,Footwork,7,0,22,69,Spun off
1993,1,Kyalami,South Africa,Brundle,Ligier,8,0,12,57,Spun off
1993,1,Kyalami,South Africa,Alboreto,Lola,9,0,21,55,Overheating
1993,1,Kyalami,South Africa,Comas,Larrousse,10,0,19,51,Engine
1993,1,Kyalami,South Africa,Patrese,Benetton,11,0,7,46,Spun off
1993,1,Kyalami,South Africa,Schumacher,Benetton,12,0,3,39,Spun off
1993,1,Kyalami,South Africa,Herbert,Team Lotus,13,0,17,38,Fuel system
1993,1,Kyalami,South Africa,Wendlinger,Sauber,14,0,10,33,Engine
1993,1,Kyalami,South Africa,Barrichello,Jordan,15,0,14,31,Gearbox
1993,1,Kyalami,South Africa,Alesi,Ferrari,16,0,5,30,Suspension
1993,1,Kyalami,South Africa,Alliot,Larrousse,17,0,11,27,Spun off
1993,1,Kyalami,South Africa,Barbazza,Minardi,18,0,24,21,Collision
1993,1,Kyalami,South Africa,Suzuki,Footwork,19,0,20,21,Collision
1993,1,Kyalami,South Africa,Badoer,Lola,20,0,26,20,Gearbox
1993,1,Kyalami,South Africa,Hill,Williams,21,0,4,16,Collision
1993,1,Kyalami,South Africa,Zanardi,Team Lotus,22,0,16,16,Collision
1993,1,Kyalami,South Africa,Andretti,McLaren,23,0,9,4,Collision
1993,1,Kyalami,South Africa,Capelli,Jordan,24,0,18,2,Spun off
1993,1,Kyalami,South Africa,Katayama,Tyrrell,25,0,21,1,Transmission
1993,1,Kyalami,South Africa,de Cesaris,Tyrrell,26,0,23,0,Transmission
1993,2,Autódromo José Carlos Pace,Brazil,Senna,McLaren,1,10,3,71,Finished
1993,2,Autódromo José Carlos Pace,Brazil,Hill,Williams,2,6,2,71,Finished
1993,2,Autódromo José Carlos Pace,Brazil,Schumacher,Benetton,3,4,4,71,Finished
1993,2,Autódromo José Carlos Pace,Brazil,Herbert,Team Lotus,4,3,12,71,Finished
1993,2,Autódromo José Carlos Pace,Brazil,Blundell,Ligier,5,2,10,71,Finished
1993,2,Autódromo José Carlos Pace,Brazil,Zanardi,Team Lotus,6,1,15,70,+1 Lap
1993,2,Autódromo José Carlos Pace,Brazil,Alliot,Larrousse,7,0,11,70,+1 Lap
1993,2,Autódromo José Carlos Pace,Brazil,Alesi,Ferrari,8,0,9,70,+1 Lap
1993,2,Autódromo José Carlos Pace,Brazil,Warwick,Footwork,9,0,18,69,+2 Laps
1993,2,Autódromo José Carlos Pace,Brazil,Comas,Larrousse,10,0,17,69,+2 Laps
1993,2,Autódromo José Carlos Pace,Brazil,Alboreto,Lola,11,0,25,68,+3 Laps
1993,2,Autódromo José Carlos Pace,Brazil,Badoer,Lola,12,0,21,68,+3 Laps
1993,2,Autódromo José Carlos Pace,Brazil,Wendlinger,Sauber,13,0,8,61,Engine
1993,2,Autódromo José Carlos Pace,Brazil,Järvilehto,Sauber,14,0,7,52,Electrical
1993,2,Autódromo José Carlos Pace,Brazil,de Cesaris,Tyrrell,15,0,23,48,Fuel system
1993,2,Autódromo José Carlos Pace,Brazil,Prost,Williams,16,0,1,29,Collision
1993,2,Autódromo José Carlos Pace,Brazil,Fittipaldi,Minardi,17,0,20,28,Collision
1993,2,Autódromo José Carlos Pace,Brazil,Suzuki,Footwork,18,0,19,27,Spun off
1993,2,Autódromo José Carlos Pace,Brazil,Katayama,Tyrrell,19,0,22,26,Spun off
1993,2,Autódromo José Carlos Pace,Brazil,Barrichello,Jordan,20,0,14,13,Gearbox
1993,2,Autódromo José Carlos Pace,Brazil,Patrese,Benetton,21,0,6,3,Suspension
1993,2,Autódromo José Carlos Pace,Brazil,Andretti,McLaren,22,0,5,0,Collision
1993,2,Autódromo José Carlos Pace,Brazil,Berger,Ferrari,23,0,13,0,Collision
1993,2,Autódromo José Carlos Pace,Brazil,Brundle,Ligier,24,0,16,0,Collision
1993,2,Autódromo José Carlos Pace,Brazil,Barbazza,Minardi,25,0,24,0,Collision
1993,3,Donington Park,UK,Senna,McLaren,1,10,4,76,Finished
1993,3,Donington Park,UK,Hill,Williams,2,6,2,76,Finished
1993,3,Donington Park,UK,Prost,Williams,3,4,1,75,+1 Lap
1993,3,Donington Park,UK,Herbert,Team Lotus,4,3,11,75,+1 Lap
1993,3,Donington Park,UK,Patrese,Benetton,5,2,10,74,+2 Laps
1993,3,Donington Park,UK,Barbazza,Minardi,6,1,20,74,+2 Laps
1993,3,Donington Park,UK,Fittipaldi,Minardi,7,0,16,73,+3 Laps
1993,3,Donington Park,UK,Zanardi,Team Lotus,8,0,13,72,+4 Laps
1993,3,Donington Park,UK,Comas,Larrousse,9,0,17,72,+4 Laps
1993,3,Donington Park,UK,Barrichello,Jordan,10,0,12,70,Fuel system
1993,3,Donington Park,UK,Alboreto,Lola,11,0,24,70,+6 Laps
1993,3,Donington Park,UK,Warwick,Footwork,12,0,14,66,Gearbox
1993,3,Donington Park,UK,Boutsen,Jordan,13,0,19,61,Throttle
1993,3,Donington Park,UK,de Cesaris,Tyrrell,14,0,25,55,Gearbox
1993,3,Donington Park,UK,Alesi,Ferrari,15,0,9,36,Gearbox
1993,3,Donington Park,UK,Suzuki,Footwork,16,0,23,29,Gearbox
1993,3,Donington Park,UK,Alliot,Larrousse,17,0,15,27,Collision
1993,3,Donington Park,UK,Schumacher,Benetton,18,0,3,22,Spun off
1993,3,Donington Park,UK,Blundell,Ligier,19,0,21,20,Spun off
1993,3,Donington Park,UK,Berger,Ferrari,20,0,8,19,Suspension
1993,3,Donington Park,UK,Järvilehto,Sauber,21,0,7,13,Handling
1993,3,Donington Park,UK,Katayama,Tyrrell,22,0,18,11,Clutch
1993,3,Donington Park,UK,Brundle,Ligier,23,0,22,7,Spun off
1993,3,Donington Park,UK,Wendlinger,Sauber,24,0,5,0,Collision
1993,3,Donington Park,UK,Andretti,McLaren,25,0,6,0,Collision
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Prost,Williams,1,10,1,61,Finished
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Schumacher,Benetton,2,6,3,61,Finished
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Brundle,Ligier,3,4,10,60,+1 Lap
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Järvilehto,Sauber,4,3,16,59,Engine
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Alliot,Larrousse,5,2,14,59,+2 Laps
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Barbazza,Minardi,6,1,25,59,+2 Laps
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Badoer,Lola,7,0,24,58,+3 Laps
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Herbert,Team Lotus,8,0,12,57,Engine
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Suzuki,Footwork,9,0,21,54,+7 Laps
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Zanardi,Team Lotus,10,0,20,53,Spun off
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Wendlinger,Sauber,11,0,5,48,Engine
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Senna,McLaren,12,0,4,42,Hydraulics
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Alesi,Ferrari,13,0,9,40,Clutch
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Fittipaldi,Minardi,14,0,23,36,Steering
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Andretti,McLaren,15,0,6,32,Spun off
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Warwick,Footwork,16,0,15,29,Spun off
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Katayama,Tyrrell,17,0,22,22,Engine
1993,4,Autodromo Enzo e Dino Ferrari,Italy,Hill,Williams,18,0,2,20,Brakes
